2, 1.99899, 0.0863263
2, 1.99884, 0.0872883
2, 1.99868, 0.0882498
2, 1.99852, 0.0892109
2, 1.99835, 0.0901716
2, 1.99819, 0.0911319
2, 1.99802, 0.0920918
2, 1.99785, 0.0930513
2, 1.99768, 0.0940103
2, 1.99751, 0.0949689
2, 1.99733, 0.0959271
2, 1.99715, 0.0968848
2, 1.99697, 0.097842
2, 1.99679, 0.0987988
2, 1.99661, 0.0997551
2, 1.99642, 0.100711
2, 1.99623, 0.101666
2, 1.99604, 0.102621
2, 1.99585, 0.103576
2, 1.99566, 0.10453
2, 1.99546, 0.105483
2, 1.99526, 0.106436
3, 2.04838, 0.0105014
3, 2.04838, 0.0105014
3, 2.04839, 0.0115704
3, 2.0484, 0.0126391
3, 2.0484, 0.0137079
3, 2.04841, 0.0147767
3, 2.04841, 0.0158455
3, 2.0484, 0.0169143
3, 2.0484, 0.0179831
3, 2.04839, 0.0190518
3, 2.04838, 0.0201206
3, 2.04837, 0.0211893
3, 2.04836, 0.022258
3, 2.04834, 0.0233267
3, 2.04832, 0.0243954
3, 2.0483, 0.025464
3, 2.04828, 0.0265325
3, 2.04825, 0.0276011
3, 2.04823, 0.0286695
3, 2.0482, 0.0297379
3, 2.04816, 0.0308063
3, 2.04813, 0.0318746
3, 2.04809, 0.0329428
3, 2.04805, 0.034011
3, 2.04801, 0.035079
3, 2.04797, 0.036147
3, 2.04792, 0.0372149
3, 2.04787, 0.0382827
3, 2.04782, 0.0393504
3, 2.04777, 0.040418
3, 2.04772, 0.0414855
3, 2.04766, 0.0425529
3, 2.0476, 0.0436201
3, 2.04754, 0.0446873
3, 2.04747, 0.0457543
3, 2.04741, 0.0468212
3, 2.04734, 0.0478879
3, 2.04727, 0.0489546
3, 2.04719, 0.050021
3, 2.04712, 0.0510873
3, 2.04704, 0.0521535
3, 2.04696, 0.0532195
3, 2.04688, 0.0542854
3, 2.04679, 0.055351
3, 2.0467, 0.0564165
3, 2.04661, 0.0574819
3, 2.04652, 0.058547
3, 2.04643, 0.059612
3, 2.04633, 0.0606767
3, 2.04623, 0.0617413
3, 2.04613, 0.0628057
3, 2.04603, 0.0638698
3, 2.04593, 0.0649338
3, 2.04582, 0.0659975
3, 2.04571, 0.067061
3, 2.0456, 0.0681243
3, 2.04548, 0.0691874
3, 2.04537, 0.0702502
3, 2.04525, 0.0713128
3, 2.04513, 0.0723751
3, 2.045, 0.0734372
3, 2.04488, 0.0744991
3, 2.04475, 0.0755606
3, 2.04462, 0.076622
3, 2.04449, 0.077683
3, 2.04435, 0.0787438
3, 2.04422, 0.0798043
3, 2.04408, 0.0808645
3, 2.04394, 0.0819244
3, 2.04379, 0.082984
3, 2.04365, 0.0840433
3, 2.0435, 0.0851023
3, 2.04335, 0.0861611
3, 2.0432, 0.0872195
3, 2.04304, 0.0882775
3, 2.04289, 0.0893353
3, 2.04273, 0.0903927
3, 2.04257, 0.0914498
3, 2.0424, 0.0925066
3, 2.04224, 0.093563
3, 2.04207, 0.094619
3, 2.0419, 0.0956747
3, 2.04173, 0.0967301
3, 2.04155, 0.0977851
3, 2.04138, 0.0988397
3, 2.0412, 0.0998939
3, 2.04102, 0.100948
3, 2.04083, 0.102001
3, 2.04065, 0.103054
3, 2.04046, 0.104107
3, 2.04027, 0.105159
3, 2.04008, 0.106211
3, 2.03988, 0.107263
3, 2.03969, 0.108314
3, 2.03949, 0.109364
3, 2.03929, 0.110415
3, 2.03908, 0.111464
3, 2.03888, 0.112514
3, 2.03867, 0.113563
3, 2.03846, 0.114611
3, 2.03825, 0.115659
4, 2.08834, 0.0105014
4, 2.08834, 0.0105014
4, 2.08835, 0.011624
4, 2.08835, 0.0127463
4, 2.08836, 0.0138687
4, 2.08836, 0.014991
4, 2.08836, 0.0161134
4, 2.08835, 0.0172357
4, 2.08835, 0.0183581
4, 2.08834, 0.0194805
4, 2.08833, 0.0206029
4, 2.08832, 0.0217253
4, 2.08831, 0.0228477
4, 2.08829, 0.0239701
4, 2.08827, 0.0250924
4, 2.08825, 0.0262148
4, 2.08822, 0.0273371
4, 2.0882, 0.0284594
4, 2.08817, 0.0295816
4, 2.08814, 0.0307039
4, 2.0881, 0.0318261
4, 2.08807, 0.0329483
4, 2.08803, 0.0340704
4, 2.08799, 0.0351925
4, 2.08795, 0.0363145
4, 2.0879, 0.0374365
4, 2.08786, 0.0385584
4, 2.08781, 0.0396802
4, 2.08775, 0.040802
4, 2.0877, 0.0419237
4, 2.08764, 0.0430454
4, 2.08759, 0.044167
4, 2.08752, 0.0452885
4, 2.08746, 0.0464099
4, 2.08739, 0.0475312
4, 2.08733, 0.0486524
4, 2.08726, 0.0497736
4, 2.08718, 0.0508946
4, 2.08711, 0.0520155
4, 2.08703, 0.0531363
4, 2.08695, 0.0542571
4, 2.08687, 0.0553777
4, 2.08679, 0.0564982
4, 2.0867, 0.0576185
4, 2.08661, 0.0587388
4, 2.08652, 0.0598589
4, 2.08643, 0.0609788
4, 2.08633, 0.0620987
4, 2.08623, 0.0632184
4, 2.08613, 0.0643379
4, 2.08603, 0.0654573
4, 2.08592, 0.0665766
4, 2.08582, 0.0676957
4, 2.08571, 0.0688146
4, 2.0856, 0.0699333
4, 2.08548, 0.0710519
4, 2.08537, 0.0721704
4, 2.08525, 0.0732886
4, 2.08513, 0.0744067
4, 2.085, 0.0755245
4, 2.08488, 0.0766422
4, 2.08475, 0.0777597
4, 2.08462, 0.078877
4, 2.08449, 0.0799941
4, 2.08435, 0.081111
4, 2.08422, 0.0822277
4, 2.08408, 0.0833441
4, 2.08394, 0.0844604
4, 2.08379, 0.0855764
4, 2.08365, 0.0866922
4, 2.0835, 0.0878078
4, 2.08335, 0.0889231
4, 2.0832, 0.0900382
4, 2.08304, 0.091153
4, 2.08288, 0.0922676
4, 2.08272, 0.093382
4, 2.08256, 0.0944961
4, 2.0824, 0.0956099
4, 2.08223, 0.0967234
4, 2.08207, 0.0978367
4, 2.08189, 0.0989497
4, 2.08172, 0.100062
4, 2.08155, 0.101175
4, 2.08137, 0.102287
4, 2.08119, 0.103399
4, 2.08101, 0.104511
4, 2.08083, 0.105622
4, 2.08064, 0.106733
4, 2.08045, 0.107843
4, 2.08026, 0.108954
4, 2.08007, 0.110064
4, 2.07987, 0.111174
4, 2.07968, 0.112283
4, 2.07948, 0.113392
4, 2.07928, 0.114501
4, 2.07907, 0.115609
4, 2.07887, 0.116717
4, 2.07866, 0.117825
4, 2.07845, 0.118932
4, 2.07824, 0.120039
4, 2.07802, 0.121146
5, 2.12622, 0.0105014
5, 2.12622, 0.0105014
5, 2.12623, 0.0116475
5, 2.12623, 0.0127927
5, 2.12624, 0.013938
5, 2.12624, 0.0150833
5, 2.12624, 0.0162286
5, 2.12623, 0.017374
5, 2.12623, 0.0185193
5, 2.12622, 0.0196648
5, 2.12621, 0.0208102
5, 2.1262, 0.0219556
5, 2.12618, 0.0231011
5, 2.12616, 0.0242466
5, 2.12614, 0.0253921
5, 2.12612, 0.0265376
5, 2.1261, 0.0276831
5, 2.12607, 0.0288286
5, 2.12604, 0.0299742
5, 2.12601, 0.0311197
5, 2.12598, 0.0322652
5, 2.12594, 0.0334107
5, 2.12591, 0.0345562
5, 2.12587, 0.0357017
5, 2.12582, 0.0368472
5, 2.12578, 0.0379927
5, 2.12573, 0.0391381
5, 2.12568, 0.0402836
5, 2.12563, 0.041429
5, 2.12558, 0.0425744
5, 2.12552, 0.0437197
5, 2.12546, 0.044865
5, 2.1254, 0.0460103
5, 2.12534, 0.0471556
5, 2.12528, 0.0483008
5, 2.12521, 0.049446
5, 2.12514, 0.0505911
5, 2.12507, 0.0517362
5, 2.12499, 0.0528812
5, 2.12492, 0.0540262
5, 2.12484, 0.0551711
5, 2.12476, 0.056316
5, 2.12467, 0.0574608
5, 2.12459, 0.0586056
5, 2.1245, 0.0597503
5, 2.12441, 0.0608949
5, 2.12432, 0.0620394
5, 2.12422, 0.0631839
5, 2.12413, 0.0643283
5, 2.12403, 0.0654726
5, 2.12393, 0.0666168
5, 2.12383, 0.0677609
5, 2.12372, 0.068905
5, 2.12361, 0.0700489
5, 2.1235, 0.0711928
5, 2.12339, 0.0723366
5, 2.12328, 0.0734802
5, 2.12316, 0.0746238
5, 2.12304, 0.0757672
5, 2.12292, 0.0769106
5, 2.1228, 0.0780538
5, 2.12267, 0.0791969
5, 2.12254, 0.0803399
5, 2.12241, 0.0814828
5, 2.12228, 0.0826255
5, 2.12215, 0.0837682
5, 2.12201, 0.0849106
5, 2.12187, 0.086053
5, 2.12173, 0.0871952
5, 2.12159, 0.0883373
5, 2.12144, 0.0894792
5, 2.12129, 0.090621
5, 2.12114, 0.0917626
5, 2.12099, 0.0929041
5, 2.12084, 0.0940454
5, 2.12068, 0.0951866
5, 2.12052, 0.0963276
5, 2.12036, 0.0974684
5, 2.1202, 0.0986091
5, 2.12004, 0.0997496
5, 2.11987, 0.10089
5, 2.1197, 0.10203
5, 2.11953, 0.10317
5, 2.11935, 0.10431
5, 2.11918, 0.105449
5, 2.119, 0.106589
5, 2.11882, 0.107728
5, 2.11864, 0.108867
5, 2.11845, 0.110006
5, 2.11827, 0.111144
5, 2.11808, 0.112282
5, 2.11789, 0.113421
5, 2.11769, 0.114558
5, 2.1175, 0.115696
5, 2.1173, 0.116834
5, 2.1171, 0.117971
5, 2.1169, 0.119108
5, 2.1167, 0.120245
5, 2.11649, 0.121381
5, 2.11628, 0.122517
5, 2.11607, 0.123653
6, 2.16301, 0.0105014
6, 2.16301, 0.0105014
6, 2.16302, 0.0116507
6, 2.16302, 0.0127991
6, 2.16302, 0.0139475
6, 2.16302, 0.015096
6, 2.16302, 0.0162445
6, 2.16302, 0.017393
6, 2.16301, 0.0185416
6, 2.163, 0.0196903
6, 2.16299, 0.020839
6, 2.16298, 0.0219877
6, 2.16296, 0.0231364
6, 2.16294, 0.0242852
6, 2.16292, 0.0254341
6, 2.1629, 0.0265829
6, 2.16288, 0.0277318
6, 2.16285, 0.0288808
6, 2.16282, 0.0300297
6, 2.16279, 0.0311787
6, 2.16276, 0.0323277
6, 2.16273, 0.0334768
6, 2.16269, 0.0346259
6, 2.16265, 0.035775
6, 2.16261, 0.0369241
6, 2.16256, 0.0380732
6, 2.16252, 0.0392224
6, 2.16247, 0.0403716
6, 2.16242, 0.0415208
6, 2.16237, 0.04267
6, 2.16231, 0.0438192
6, 2.16225, 0.0449684
6, 2.1622, 0.0461177
6, 2.16213, 0.047267
6, 2.16207, 0.0484162
6, 2.16201, 0.0495655
6, 2.16194, 0.0507148
6, 2.16187, 0.0518641
6, 2.1618, 0.0530134
6, 2.16172, 0.0541627
6, 2.16164, 0.055312
6, 2.16157, 0.0564612
6, 2.16148, 0.0576105
6, 2.1614, 0.0587598
6, 2.16132, 0.0599091
6, 2.16123, 0.0610584
6, 2.16114, 0.0622076
6, 2.16105, 0.0633569
6, 2.16095, 0.0645061
6, 2.16086, 0.0656553
6, 2.16076, 0.0668045
6, 2.16066, 0.0679537
6, 2.16056, 0.0691029
6, 2.16045, 0.070252
6, 2.16035, 0.0714011
6, 2.16024, 0.0725502
6, 2.16013, 0.0736993
6, 2.16001, 0.0748483
6, 2.1599, 0.0759973
6, 2.15978, 0.0771463
6, 2.15966, 0.0782952
6, 2.15954, 0.0794441
6, 2.15942, 0.080593
6, 2.15929, 0.0817418
6, 2.15916, 0.0828906
6, 2.15903, 0.0840393
6, 2.1589, 0.085188
6, 2.15877, 0.0863367
6, 2.15863, 0.0874853
6, 2.15849, 0.0886338
6, 2.15835, 0.0897823
6, 2.15821, 0.0909307
6, 2.15806, 0.0920791
6, 2.15792, 0.0932274
6, 2.15777, 0.0943756
6, 2.15762, 0.0955238
6, 2.15746, 0.0966719
6, 2.15731, 0.0978199
6, 2.15715, 0.0989679
6, 2.15699, 0.100116
6, 2.15683, 0.101264
6, 2.15667, 0.102411
6, 2.1565, 0.103559
6, 2.15633, 0.104707
6, 2.15616, 0.105854
6, 2.15599, 0.107001
6, 2.15582, 0.108149
6, 2.15564, 0.109296
6, 2.15546, 0.110443
6, 2.15528, 0.11159
6, 2.1551, 0.112737
6, 2.15492, 0.113884
6, 2.15473, 0.11503
6, 2.15454, 0.116177
6, 2.15435, 0.117324
6, 2.15416, 0.11847
6, 2.15396, 0.119616
6, 2.15377, 0.120762
6, 2.15357, 0.121908
6, 2.15337, 0.123054
6, 2.15317, 0.1242
7, 2.19928, 0.0105014
7, 2.19928, 0.0105014
7, 2.19929, 0.0116428
7, 2.19929, 0.0127836
7, 2.19929, 0.0139244
7, 2.19929, 0.0150653
7, 2.19929, 0.0162062
7, 2.19928, 0.0173472
7, 2.19928, 0.0184883
7, 2.19927, 0.0196294
7, 2.19926, 0.0207706
7, 2.19924, 0.0219119
7, 2.19923, 0.0230532
7, 2.19921, 0.0241945
7, 2.19919, 0.0253359
7, 2.19917, 0.0264774
7, 2.19914, 0.027619
7, 2.19911, 0.0287606
7, 2.19909, 0.0299022
7, 2.19906, 0.0310439
7, 2.19902, 0.0321857
7, 2.19899, 0.0333275
7, 2.19895, 0.0344694
7, 2.19891, 0.0356114
7, 2.19887, 0.0367534
7, 2.19883, 0.0378954
7, 2.19878, 0.0390376
7, 2.19873, 0.0401797
7, 2.19868, 0.041322
7, 2.19863, 0.0424643
7, 2.19858, 0.0436066
7, 2.19852, 0.044749
7, 2.19847, 0.0458915
7, 2.19841, 0.047034
7, 2.19834, 0.0481766
7, 2.19828, 0.0493192
7, 2.19821, 0.0504619
7, 2.19814, 0.0516046
7, 2.19807, 0.0527474
7, 2.198, 0.0538902
7, 2.19793, 0.0550331
7, 2.19785, 0.0561761
7, 2.19777, 0.0573191
7, 2.19769, 0.0584622
7, 2.19761, 0.0596053
7, 2.19752, 0.0607484
7, 2.19743, 0.0618917
7, 2.19735, 0.0630349
7, 2.19725, 0.0641782
7, 2.19716, 0.0653216
7, 2.19707, 0.066465
7, 2.19697, 0.0676085
7, 2.19687, 0.068752
7, 2.19677, 0.0698956
7, 2.19666, 0.0710392
7, 2.19656, 0.0721829
7, 2.19645, 0.0733266
7, 2.19634, 0.0744703
7, 2.19623, 0.0756141
7, 2.19611, 0.0767579
7, 2.196, 0.0779018
7, 2.19588, 0.0790458
7, 2.19576, 0.0801897
7, 2.19564, 0.0813337
7, 2.19551, 0.0824778
7, 2.19539, 0.0836219
7, 2.19526, 0.084766
7, 2.19513, 0.0859102
7, 2.195, 0.0870544
7, 2.19486, 0.0881987
7, 2.19473, 0.0893429
7, 2.19459, 0.0904872
7, 2.19445, 0.0916316
7, 2.19431, 0.092776
7, 2.19416, 0.0939204
7, 2.19402, 0.0950648
7, 2.19387, 0.0962093
7, 2.19372, 0.0973538
7, 2.19357, 0.0984983
7, 2.19341, 0.0996429
7, 2.19325, 0.100787
7, 2.1931, 0.101932
7, 2.19294, 0.103077
7, 2.19277, 0.104221
7, 2.19261, 0.105366
7, 2.19244, 0.106511
7, 2.19228, 0.107655
7, 2.19211, 0.1088
7, 2.19193, 0.109945
7, 2.19176, 0.11109
7, 2.19158, 0.112234
7, 2.19141, 0.113379
7, 2.19123, 0.114524
7, 2.19104, 0.115669
7, 2.19086, 0.116813
7, 2.19067, 0.117958
7, 2.19049, 0.119103
7, 2.1903, 0.120248
7, 2.1901, 0.121393
7, 2.18991, 0.122537
7, 2.18972, 0.123682
8, 2.23526, 0.0105014
8, 2.23526, 0.0105014
8, 2.23527, 0.0116316
8, 2.23527, 0.0127601
8, 2.23527, 0.0138888
8, 2.23526, 0.0150175
8, 2.23526, 0.0161463
8, 2.23525, 0.0172752
8, 2.23524, 0.0184041
8, 2.23523, 0.0195332
8, 2.23522, 0.0206623
8, 2.23521, 0.0217915
8, 2.23519, 0.0229208
8, 2.23517, 0.0240502
8, 2.23515, 0.0251797
8, 2.23512, 0.0263092
8, 2.2351, 0.0274389
8, 2.23507, 0.0285686
8, 2.23504, 0.0296985
8, 2.23501, 0.0308284
8, 2.23498, 0.0319584
8, 2.23494, 0.0330885
8, 2.2349, 0.0342187
8, 2.23487, 0.035349
8, 2.23482, 0.0364794
8, 2.23478, 0.0376099
8, 2.23473, 0.0387404
8, 2.23469, 0.0398711
8, 2.23464, 0.0410019
8, 2.23459, 0.0421328
8, 2.23453, 0.0432638
8, 2.23448, 0.0443949
8, 2.23442, 0.045526
8, 2.23436, 0.0466573
8, 2.2343, 0.0477887
8, 2.23423, 0.0489202
8, 2.23417, 0.0500519
8, 2.2341, 0.0511836
8, 2.23403, 0.0523154
8, 2.23396, 0.0534474
8, 2.23388, 0.0545794
8, 2.23381, 0.0557116
8, 2.23373, 0.0568439
8, 2.23365, 0.0579763
8, 2.23356, 0.0591088
8, 2.23348, 0.0602414
8, 2.23339, 0.0613742
8, 2.23331, 0.062507
8, 2.23322, 0.06364
8, 2.23312, 0.0647731
8, 2.23303, 0.0659064
8, 2.23293, 0.0670397
8, 2.23283, 0.0681732
8, 2.23273, 0.0693068
8, 2.23263, 0.0704405
8, 2.23253, 0.0715744
8, 2.23242, 0.0727083
8, 2.23231, 0.0738424
8, 2.2322, 0.0749767
8, 2.23209, 0.076111
8, 2.23198, 0.0772455
8, 2.23186, 0.0783801
8, 2.23174, 0.0795149
8, 2.23162, 0.0806497
8, 2.2315, 0.0817847
8, 2.23138, 0.0829198
8, 2.23125, 0.0840551
8, 2.23112, 0.0851905
8, 2.23099, 0.086326
8, 2.23086, 0.0874616
8, 2.23073, 0.0885974
8, 2.23059, 0.0897333
8, 2.23045, 0.0908694
8, 2.23031, 0.0920056
8, 2.23017, 0.0931419
8, 2.23003, 0.0942783
8, 2.22988, 0.0954149
8, 2.22973, 0.0965516
8, 2.22958, 0.0976884
8, 2.22943, 0.0988254
8, 2.22928, 0.0999625
8, 2.22912, 0.1011
8, 2.22897, 0.102237
8, 2.22881, 0.103375
8, 2.22865, 0.104512
8, 2.22848, 0.10565
8, 2.22832, 0.106788
8, 2.22815, 0.107926
8, 2.22798, 0.109064
8, 2.22781, 0.110202
8, 2.22764, 0.111341
8, 2.22747, 0.112479
8, 2.22729, 0.113618
8, 2.22711, 0.114757
8, 2.22693, 0.115896
8, 2.22675, 0.117035
8, 2.22657, 0.118174
8, 2.22638, 0.119313
8, 2.22619, 0.120453
8, 2.226, 0.121592
8, 2.22581, 0.122732
9, 2.27079, 0.0105014
9, 2.27079, 0.0105014
9, 2.27079, 0.0117041
9, 2.27079, 0.0129346
9, 2.27079, 0.0141653
9, 2.27078, 0.0153961
9, 2.27077, 0.0166271
9, 2.27076, 0.0178582
9, 2.27075, 0.0190894
9, 2.27073, 0.0203208
9, 2.27071, 0.0215523
9, 2.27069, 0.022784
9, 2.27067, 0.0240159
9, 2.27064, 0.0252479
9, 2.27061, 0.0264802
9, 2.27058, 0.0277127
9, 2.27055, 0.0289453
9, 2.27051, 0.0301782
9, 2.27047, 0.0314113
9, 2.27043, 0.0326446
9, 2.27039, 0.0338781
9, 2.27035, 0.0351118
9, 2.2703, 0.0363457
9, 2.27025, 0.0375798
9, 2.27019, 0.0388141
9, 2.27014, 0.0400485
9, 2.27008, 0.0412831
9, 2.27002, 0.0425178
9, 2.26996, 0.0437527
9, 2.26989, 0.0449877
9, 2.26983, 0.0462229
9, 2.26976, 0.0474583
9, 2.26968, 0.0486939
9, 2.26961, 0.0499296
9, 2.26953, 0.0511654
9, 2.26945, 0.0524015
9, 2.26937, 0.0536378
9, 2.26929, 0.0548743
9, 2.2692, 0.056111
9, 2.26911, 0.0573479
